# PROVENANCE: T1.5 re-reduction, 2026-09-11, analysis only (no device). Reducer scripts: revamp/data/t15_scripts/ (reduce_walls.py -> reduced_runs.csv, build_targets.py -> this file, render_md.py, make_figs.py; roofline_sdpa_756bfc3.py is the pinned model copy)
# PROVENANCE: card p100a, 11x10 grid = 110 worker cores, 1350 MHz; Sept 2 data at tt-metal 73e0e2512248d3b4495df78a8844206d9610b9db (branch mvlahovic/analyze_single_chip_sdpa, PROVENANCE.txt); July data 2026-07-22..30 same kernel (SDPA op dir byte-identical to merge-base 0b01ab90e38, kernel_drift.md)
# PROVENANCE: model = polaris ttsim/perf/roofline_sdpa.py at commit 756bfc3 (branch mvlahovic/roofline_model_sdpa; file extracted with git show, the working tree was being edited concurrently on 2026-09-11), predict() with num_cores=110, ARCH_BH, read-only
# PROVENANCE: init_fit_cyc from handoff/investigations/data/dispatch_decomp_fits.csv (dev basis intercepts); q512 and k!=128 causal rows reuse the causal q128 intercept per analyze_a.py single_point_gaps
# PROVENANCE: source CSVs (from the campaign capture tree, not in git): a2_q128_k256.csv; handoff/investigations/data/a2_q128_k512.csv; handoff/investigations/data/a2_q512_k128.csv; handoff/investigations/data/a2_q512_k512.csv; handoff/investigations/data/a3_causal_q128.csv; handoff/investigations/data/a3_causal_q256.csv; handoff/investigations/data/a3_causal_q64.csv; handoff/investigations/data/a3_cross.csv; handoff/investigations/data/a3_mla.csv; handoff/investigations/data/a3_noncausal_q128.csv; handoff/investigations/data/a3_noncausal_q256.csv; handoff/investigations/data/a3_noncausal_q64.csv; handoff/investigations/data/a3_q128_k256.csv; handoff/investigations/data/a3_q128_k512.csv; handoff/investigations/data/a3_q512_k128.csv; handoff/investigations/data/a3_q512_k512.csv; handoff/investigations/data/a_causal_q128.csv; handoff/investigations/data/a_causal_q256.csv; handoff/investigations/data/a_causal_q64.csv; handoff/investigations/data/a_cross.csv; handoff/investigations/data/a_mla.csv; handoff/investigations/data/a_noncausal_q128.csv; handoff/investigations/data/a_noncausal_q256.csv; handoff/investigations/data/a_noncausal_q64.csv; verif_data/chunked_sweep.csv; verif_data/ck_devprof.csv; verif_data/cross_devprof.csv; verif_data/gap_batch_sweep.csv; verif_data/gap_headdim_sweep.csv; verif_data/gap_sink_sweep.csv; verif_data/mask_devprof.csv; verif_data/mla_devprof.csv; verif_data/mla_prefill_nh128.csv; verif_data/mla_prefill_sweep.csv; verif_data/nc_devprof.csv; verif_data/p2_cross_sweep.csv; verif_data/p2_mask_sweep.csv; verif_data/p2_window_sweep.csv; verif_data/prefill_devprof.csv; verif_data/sp_devprof.csv; verif_data/sparse_sweep.csv; verif_data/sweep_baseline.csv; verif_data/sweep_bf16.csv; verif_data/sweep_expacc.csv; verif_data/sweep_hd64.csv; verif_data/sweep_hifi4.csv; verif_data/sweep_noncausal.csv; verif_data/sweep_q256.csv; verif_data/sweep_q512.csv; verif_data/sweep_q64.csv; verif_data/sweep_wan.csv; verif_data/win_devprof.csv
# BASES: wall_dev = max(KERNEL zone end) - min(KERNEL zone start) over all cores and RISCs; wall_core_max = max over cores of (per-core max end - min start over its 5 RISCs) = wall-setting core span; wall_core_mean/median = mean/median per-core span (the July 'core' bases); wall_t1_mean = mean TRISC_1 kernel span (counter normalizer)
# INVOCATIONS: sept_clean = single invocation per config (cross/mla: warm 2nd); july_devprof = mean over invocations excluding the first; july_counter = warm 2nd invocation (or the single run for sweep_*.csv)
# FORMULAS (DERIVED): Q_mean = ceil(S/q_chunk)*nh*batch/110; Q_ceil = ceil(Q_mean) (model assumption); Q_wallcore_kernel = chunks on the heaviest core per sdpa_program_factory.cpp:384-399 (causal and even ceil(S/q_chunk): pairs, base=(pairs//110)*2 + 2 if pairs%110 else 0; otherwise base=total//110 + 1 if total%110); cores_heavy_kernel = pairs%110 or total%110 (110 if 0); cores_active_kernel = min(110, pairs or total); pair_distribute = 1 when the pair rule applies; K_eff from predict(); inner_iters_mean = Q_mean*K_eff; inner_iters_wallcore = Q_wallcore_kernel*K_eff; kct = k_chunk/32
# FORMULAS (MODEL): model_floor_cyc = max(math_active, unpack_min, pack_min) from predict() [FPU+SFPU union with overlap, mean-core load]; kernel_floor_wallcore_cyc = model_floor_cyc*Q_wallcore_kernel/Q_mean; model_floor_wallcore_ceil_cyc = model_floor_cyc*Q_ceil/Q_mean; quant_loss_cyc = kernel_floor_wallcore_cyc - model_floor_cyc = straggler quantization loss on the kernel's actual split; quant_loss_model_ceil_cyc = same with the model's ceil(Q); model_init_cyc = ArchConfig.init_overhead_cycles = 30000 (ASSUMED)
# FORMULAS (RESIDUALS): residual_dev_cyc = wall_dev_cyc - model_floor_cyc - 30000; residual_dev_per_iter = residual_dev_cyc/inner_iters_mean; residual_dev_per_ktile = residual_dev_per_iter/kct; residual_dev_per_qchunk = residual_dev_cyc/Q_mean
# FORMULAS (RESIDUALS): residual_wallcore_cyc = wall_core_max_cyc - kernel_floor_wallcore_cyc - 30000; residual_wallcore_per_iter = /inner_iters_wallcore; _per_ktile = /kct; _per_qchunk = /Q_wallcore_kernel; residual_meancore_cyc = wall_core_mean_cyc - model_floor_cyc - 30000
# FORMULAS (RESIDUALS): residual_dev_fitinit_cyc = wall_dev_cyc - model_floor_cyc - init_fit_cyc (earlier dispatch_util.md convention); _per_iter = /inner_iters_mean; _per_ktile = /kct
# FORMULAS (COUNTERS, MEASURED): *_pct = mean over active cores (FPU_COUNTER>0) of counter value / normalizer (counter_norm: t1_mean = mean TRISC_1 span of the counter run; wall_core_max when fewer cores are active than zoned, since idle cores would dilute the mean); model_math_wallcore_err_pct = (model_math_active*Q_wallcore_kernel/Q_mean - MATH)/MATH, the valid comparison on reduced-core rows; meas_overlap = (FPU+SFPU-MATH)/min(FPU,SFPU); math_pct_of_devwall = MATH_COUNTER mean / wall_dev (clean); model_math_err_pct = (model_math_active - MATH)/MATH; counter_vs_clean_wall_pct = (counter-run dev wall - clean dev wall)/clean
# FORMULAS (MODEL WALL): model_wall_cyc = predict().wall_clock_cycles = 30000 + Q_ceil*(floor/Q_mean + dispatch_const*K_eff); model_wall_err_pct = (model_wall - wall_dev)/wall_dev; floor_pct_wall = model_floor_cyc/wall_dev
# TAGS: wall_*, meas_*, *_pct, cores_active, cores_at_max_span = MEASURED; model_* = MODEL; Q_wallcore_kernel, cores_heavy_kernel, cores_active_kernel = SOURCE-DERIVED (program factory rule; MLA and chunked assumed to share the factory: INFERRED); residual_*, quant_*, inner_iters_*, Q_* = DERIVED; init_fit_cyc = MEASURED FIT (Sept families only)
config_id,source,wall_file,counter_file,run_idx,n_invocations,note,variant,S,kv_seq,q_chunk,k_chunk,nh,nkv,head_dim,v_head_dim,batch,dtype,fidelity,exp_approx,causal,window,chunk_start,mask,sink,cores_grid,cores_active,cores_at_max_span,q_chunks_total,Q_mean,Q_ceil,Q_wallcore_kernel,pair_distribute,cores_heavy_kernel,cores_active_kernel,K_eff,kct,inner_iters_mean,inner_iters_wallcore,wall_dev_cyc,wall_dev_us,wall_core_max_cyc,wall_core_max_us,wall_core_mean_cyc,wall_core_median_cyc,wall_t1_mean_cyc,model_fpu_cyc,model_sfpu_cyc,model_overlap,model_math_active_cyc,model_l1_floor_cyc,model_floor_cyc,model_init_cyc,model_floor_wallcore_ceil_cyc,kernel_floor_wallcore_cyc,model_dispatch_const,model_wall_cyc,model_wall_us,model_wall_err_pct,quant_loss_cyc,quant_loss_pct_wall,quant_loss_model_ceil_cyc,floor_pct_wall,residual_dev_cyc,residual_dev_pct,residual_dev_per_iter,residual_dev_per_ktile,residual_dev_per_qchunk,residual_wallcore_cyc,residual_wallcore_pct,residual_wallcore_per_iter,residual_wallcore_per_ktile,residual_wallcore_per_qchunk,residual_meancore_cyc,residual_meancore_per_iter,init_fit_cyc,residual_dev_fitinit_cyc,residual_dev_fitinit_per_iter,residual_dev_fitinit_per_ktile,meas_fpu_cyc,meas_sfpu_cyc,meas_math_cyc,meas_overlap,fpu_pct,sfpu_pct,math_pct,math_pct_of_devwall,model_math_err_pct,model_math_wallcore_err_pct,counter_norm,packer_sem2_wait_pct,unpack_sem0_wait_pct,math_sem1_wait_pct,srca_wait_pct,srcb_wait_pct,t0_instr_avail_pct,t0_ipc_pct,packer_busy_pct,unpack0_busy_pct,unp_l1_req_pct,counter_wall_dev_cyc,counter_vs_clean_wall_pct
mla_S2048_q32_k128_nh16_nkv1_july_devprof,july_devprof,verif_data/mla_devprof.csv,,5;6;7,3,,mla,2048,2048,32,128,16,1,576,512,1,bfloat16,HiFi4,0,1,0,0,0,0,110,110,72,1024,9.3091,10,10,1,72,110,8.5,4,79.127,85.0,9576081,7093.4,9575958,7093.3,8053773,9267451,8051727,710074,36035,0.0,746109,22461,746109,30000,801484,801484,106200,9858484,7302.6,2.9,55375,0.6,55375,7.8,8799972,91.9,111213,27803,945309,8744474,91.3,102876,25719,874447,7277664,91974,162794,8667178,109535,27384,,,,,,,,,,,,,,,,,,,,,,,
mla_S4096_q32_k128_nh16_nkv1_july_devprof,july_devprof,verif_data/mla_devprof.csv,,9;10;11,3,,mla,4096,4096,32,128,16,1,576,512,1,bfloat16,HiFi4,0,1,0,0,0,0,110,110,66,2048,18.6182,19,20,1,34,110,16.5,4,307.2,330.0,37143825,27513.9,37143698,27513.9,31586564,35083513,31584520,2756759,139899,0.0,2896658,77332,2896658,30000,2956062,3111644,106200,36279762,26873.9,-2.3,214986,0.6,59404,7.8,34217167,92.1,111384,27846,1837836,34002053,91.5,103037,25759,1700103,28659906,93294,162794,34084373,110952,27738,,,,,,,,,,,,,,,,,,,,,,,
cross_S1024_kv4096_q128_k128_nh16_nkv16_july_devprof,july_devprof,verif_data/cross_devprof.csv,,1;2,2,,cross,1024,4096,128,128,16,16,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,18,128,1.1636,2,2,0,18,110,32.0,4,37.236,64.0,562294,416.5,562213,416.5,329213,285542,328000,172653,75076,0.68,196677,16458,196677,30000,338039,338039,3090,565799,419.1,0.6,141362,25.1,141362,35.0,335617,59.7,9013,2253,288421,194174,34.5,3034,758,97087,102536,2754,197618,167999,4512,1128,,,,,,,,,,,,,,,,,,,,,,,
cross_S2048_kv8192_q128_k128_nh16_nkv16_july_devprof,july_devprof,verif_data/cross_devprof.csv,,4;5,2,,cross,2048,8192,128,128,16,16,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,36,256,2.3273,3,3,0,36,110,64.0,4,148.945,192.0,1648484,1221.1,1648393,1221.0,1279767,1103442,1278649,690612,300303,0.68,786709,65327,786709,30000,1014117,1014117,3090,1637397,1212.9,-0.7,227408,13.8,227408,47.7,831775,50.5,5584,1396,357403,604276,36.7,3147,787,201425,463058,3109,197618,664157,4459,1115,,,,,,,,,,,,,,,,,,,,,,,
prefill_causal_S1024_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_baseline.csv,verif_data/sweep_baseline.csv,0,1,,prefill_causal,1024,1024,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,18,256,2.3273,3,4,1,18,110,4.5,4,10.473,18.0,256876,190.3,256805,190.2,158361,156630,157108,48558,21115,0.547,58113,2599,58113,30000,74911,99882,10560,247471,183.3,-3.7,41769,16.3,16798,22.6,168763,65.7,16115,4029,72515,126923,49.4,7051,1763,31731,70248,6708,102075,96688,9232,2308,49534,19479,58811,0.524,31.5,12.4,37.4,22.9,-1.2,69.8,t1_mean,58.7,1.6,0.0,0.0,0.0,18.1,10.2,14.7,44.7,13.6,256876,0.0
prefill_noncausal_S1024_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_noncausal.csv,verif_data/sweep_noncausal.csv,0,1,,prefill_noncausal,1024,1024,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,36,256,2.3273,3,3,0,36,110,8.0,4,18.618,24.0,227297,168.4,227165,168.3,172684,151918,171374,86326,37538,0.68,98338,2532,98338,30000,126764,126764,3680,245084,181.5,7.8,28426,12.5,28426,43.3,98959,43.5,5315,1329,42521,70401,31.0,2933,733,23467,44346,2382,91580,37379,2008,502,87729,35998,99859,0.663,51.2,21.0,58.3,43.9,-1.5,26.9,t1_mean,37.8,2.6,0.0,0.0,0.0,29.1,16.3,23.6,71.5,22.1,227297,0.0
prefill_causal_hifi4_S1024_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_hifi4.csv,verif_data/sweep_hifi4.csv,0,1,,prefill_causal_hifi4,1024,1024,128,128,32,8,128,128,1,bfp8_b,HiFi4,1,1,0,0,0,0,110,110,18,256,2.3273,3,4,1,18,110,4.5,4,10.473,18.0,318858,236.2,318715,236.1,184162,167802,182679,97118,21115,0.547,106673,2599,106673,30000,137508,183344,10560,310068,229.7,-2.8,76671,24.0,30835,33.5,182185,57.1,17396,4349,78283,105371,33.1,5854,1463,26343,47489,4535,102075,110110,10514,2628,95876,19479,102810,0.644,52.5,10.7,56.3,32.2,3.8,78.3,t1_mean,63.9,1.7,0.0,0.0,0.0,36.4,8.7,12.6,64.7,11.6,318858,0.0
prefill_causal_expacc_S1024_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_expacc.csv,verif_data/sweep_expacc.csv,0,1,,prefill_causal_expacc,1024,1024,128,128,32,8,128,128,1,bfp8_b,HiFi2,0,1,0,0,0,0,110,110,18,256,2.3273,3,4,1,18,110,4.5,4,10.473,18.0,255549,189.3,255454,189.2,158698,156530,157445,48558,19389,0.547,57332,2599,57332,30000,73905,98539,10560,246465,182.6,-3.6,41207,16.1,16573,22.4,168217,65.8,16062,4016,72281,126915,49.7,7051,1763,31729,71366,6814,102075,96142,9180,2295,49534,17607,57826,0.529,31.5,11.2,36.7,22.6,-0.9,70.4,t1_mean,57.7,1.6,0.0,0.0,0.0,18.3,10.2,14.7,44.6,13.5,255549,0.0
prefill_causal_bf16_S1024_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_bf16.csv,verif_data/sweep_bf16.csv,0,1,,prefill_causal_bf16,1024,1024,128,128,32,8,128,128,1,bfloat16,HiFi2,1,1,0,0,0,0,110,110,18,256,2.3273,3,4,1,18,110,4.5,4,10.473,18.0,390398,289.2,390359,289.2,275048,281442,273535,48558,21115,0.547,58113,4051,58113,30000,74911,99882,10560,247471,183.3,-36.6,41769,10.7,16798,14.9,302285,77.4,28864,7216,129888,260477,66.7,14471,3618,65119,186935,17850,102075,230210,21982,5495,49534,19479,60018,0.462,18.1,7.1,21.9,15.4,-3.2,66.4,t1_mean,78.9,1.8,0.0,0.0,0.0,12.8,5.5,8.4,25.8,11.8,390398,0.0
prefill_causal_S1024_q256_k256_nh32_nkv8_july_counter,july_counter,verif_data/sweep_q256.csv,verif_data/sweep_q256.csv,0,1,,prefill_causal,1024,1024,256,256,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,64,64,128,1.1636,2,2,1,64,64,2.5,8,2.909,5.0,158368,117.3,158303,117.3,92403,154600,89921,51023,18728,0.774,55260,3046,55260,30000,94978,94978,10560,177778,131.7,12.3,39718,25.1,39718,34.9,73108,46.2,25131,3141,62827,33325,21.1,6665,833,16662,7143,2455,253207,-150099,-51597,-6450,90576,28236,96668,0.784,57.2,17.8,61.1,61.0,-42.8,-1.7,wall_core_max,40.5,3.4,0.0,0.0,0.0,36.6,16.5,22.3,75.7,23.1,158368,0.0
prefill_causal_hd64_S1024_d64_q128_k128_nh16_nkv16_july_counter,july_counter,verif_data/sweep_hd64.csv,verif_data/sweep_hd64.csv,0,1,,prefill_causal_hd64,1024,1024,128,128,16,16,64,64,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,64,64,128,1.1636,2,2,1,64,64,4.5,4,5.236,9.0,76182,56.4,75965,56.3,45544,75050,43138,13319,10558,0.547,18096,1743,18096,30000,31102,31102,10560,156142,115.7,105.0,13006,17.1,13006,23.8,28086,36.9,5364,1341,24136,14862,19.6,1651,413,7431,-2552,-487,,,,,22984,16740,29146,0.632,30.3,22.0,38.4,38.3,-37.9,6.7,wall_core_max,20.4,8.3,0.0,0.0,0.0,13.0,12.0,23.7,50.7,16.3,76182,0.0
prefill_noncausal_wan_S1024_q256_k256_nh40_nkv40_july_counter,july_counter,verif_data/sweep_wan.csv,verif_data/sweep_wan.csv,0,1,,prefill_noncausal_wan,1024,1024,256,256,40,40,128,128,1,bfloat16,HiFi2,0,0,0,0,0,0,110,110,24,160,1.4545,2,2,0,50,110,4.0,8,5.818,8.0,308583,228.6,308400,228.4,203120,152104,201342,102045,33621,0.84,107424,10724,107424,30000,147708,147708,3680,207148,153.4,-32.9,40284,13.1,40284,34.8,171159,55.5,29418,3677,117672,130692,42.4,16336,2042,65346,65696,11292,,,,,104727,32262,109612,0.849,52.0,16.0,54.4,35.5,-2.0,34.8,t1_mean,54.1,4.0,0.0,0.0,0.0,40.3,13.8,19.3,67.4,33.6,308583,0.0
prefill_causal_S2048_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_baseline.csv,verif_data/sweep_baseline.csv,1,1,,prefill_causal,2048,2048,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,36,512,4.6545,5,6,1,36,110,8.5,4,39.564,51.0,739279,547.6,739159,547.5,541929,534500,540672,183444,79769,0.547,219539,7224,219539,30000,235833,282999,10560,714633,529.4,-3.3,63460,8.6,16294,29.7,489740,66.2,12379,3095,105218,426160,57.7,8356,2089,71027,292390,7390,102075,417665,10557,2639,186796,76716,223499,0.522,34.5,14.2,41.3,30.2,-1.8,26.6,t1_mean,55.1,1.7,0.0,0.0,0.0,19.9,11.1,15.9,49.2,14.9,739279,0.0
prefill_noncausal_S2048_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_noncausal.csv,verif_data/sweep_noncausal.csv,1,1,,prefill_noncausal,2048,2048,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,72,512,4.6545,5,5,0,72,110,16.0,4,74.473,80.0,725305,537.3,725180,537.2,652013,698090,650674,345305,150153,0.68,393354,9115,393354,30000,422548,422548,3680,746948,553.3,3.0,29194,4.0,29194,54.2,301951,41.6,4055,1014,64872,272632,37.6,3408,852,54526,228659,3070,91580,240371,3228,807,350915,147512,400853,0.661,53.9,22.7,61.6,55.3,-1.9,5.4,t1_mean,34.8,2.8,0.0,0.0,0.0,31.0,17.2,24.9,76.0,23.3,725305,0.0
prefill_causal_hifi4_S2048_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_hifi4.csv,verif_data/sweep_hifi4.csv,1,1,,prefill_causal_hifi4,2048,2048,128,128,32,8,128,128,1,bfp8_b,HiFi4,1,1,0,0,0,0,110,110,36,512,4.6545,5,6,1,36,110,8.5,4,39.564,51.0,867136,642.3,867026,642.2,626254,570422,624770,366887,79769,0.547,402982,7224,402982,30000,432891,519469,10560,911691,675.3,5.1,116487,13.4,29909,46.5,434154,50.1,10974,2743,93275,317557,36.6,6227,1557,52926,193272,4885,102075,362079,9152,2288,361753,76716,390116,0.63,57.9,12.3,62.4,45.0,3.3,33.2,t1_mean,61.8,1.9,0.0,0.0,0.0,40.5,9.6,13.6,71.5,12.8,867136,0.0
prefill_causal_expacc_S2048_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_expacc.csv,verif_data/sweep_expacc.csv,1,1,,prefill_causal_expacc,2048,2048,128,128,32,8,128,128,1,bfp8_b,HiFi2,0,1,0,0,0,0,110,110,36,512,4.6545,5,6,1,36,110,8.5,4,39.564,51.0,737753,546.5,737711,546.5,538387,528004,537126,183444,73249,0.547,216589,7224,216589,30000,232664,279197,10560,711464,527.0,-3.6,62608,8.5,16075,29.4,491164,66.6,12415,3104,105524,428514,58.1,8402,2101,71419,291798,7375,102075,419089,10593,2648,186796,68783,219084,0.531,34.8,12.8,40.8,29.7,-1.1,27.4,t1_mean,54.8,1.7,0.0,0.0,0.0,20.3,11.2,15.9,49.4,14.9,737753,0.0
prefill_causal_bf16_S2048_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_bf16.csv,verif_data/sweep_bf16.csv,1,1,,prefill_causal_bf16,2048,2048,128,128,32,8,128,128,1,bfloat16,HiFi2,1,1,0,0,0,0,110,110,36,512,4.6545,5,6,1,36,110,8.5,4,39.564,51.0,1190412,881.8,1190412,881.8,952458,980098,950973,183444,79769,0.547,219539,11916,219539,30000,235833,282999,10560,714633,529.4,-40.0,63460,5.3,16294,18.4,940873,79.0,23781,5945,202141,877413,73.7,17204,4301,146235,702919,17767,102075,868798,21960,5490,186796,76716,228978,0.45,19.6,8.1,24.1,19.2,-4.1,23.6,t1_mean,76.1,1.9,0.0,0.0,0.0,14.0,6.0,9.0,28.1,12.8,1190412,0.0
prefill_causal_S2048_q256_k256_nh32_nkv8_july_counter,july_counter,verif_data/sweep_q256.csv,verif_data/sweep_q256.csv,1,1,,prefill_causal,2048,2048,256,256,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,18,256,2.3273,3,4,1,18,110,4.5,8,10.473,18.0,637106,471.9,637079,471.9,369072,337522,367803,183682,67421,0.774,198936,7105,198936,30000,256441,341921,10560,429001,317.8,-32.7,142985,22.4,57505,31.2,408170,64.1,38975,4872,175386,265158,41.6,14731,1841,66289,140136,13381,253207,184963,17661,2208,189179,61957,202755,0.781,51.4,16.8,55.1,31.8,-1.9,68.6,t1_mean,49.8,3.1,0.0,0.0,0.0,32.5,14.7,19.5,67.9,20.7,637106,0.0
prefill_causal_hd64_S2048_d64_q128_k128_nh16_nkv16_july_counter,july_counter,verif_data/sweep_hd64.csv,verif_data/sweep_hd64.csv,1,1,,prefill_causal_hd64,2048,2048,128,128,16,16,64,64,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,18,256,2.3273,3,4,1,18,110,8.5,4,19.782,34.0,288986,214.1,288954,214.0,168540,147772,167627,50317,39884,0.547,68365,5511,68365,30000,88127,117502,10560,387407,287.0,34.1,49137,17.0,19762,23.7,190621,66.0,9636,2409,81907,141452,49.0,4160,1040,35363,70175,3547,,,,,50353,38358,66007,0.592,30.0,22.9,39.4,22.8,3.6,78.0,t1_mean,24.5,7.4,0.0,0.0,0.0,11.6,11.8,23.4,50.3,16.2,288986,0.0
prefill_noncausal_wan_S2048_q256_k256_nh40_nkv40_july_counter,july_counter,verif_data/sweep_wan.csv,verif_data/sweep_wan.csv,1,1,,prefill_noncausal_wan,2048,2048,256,256,40,40,128,128,1,bfloat16,HiFi2,0,0,0,0,0,0,110,110,11,320,2.9091,3,3,0,100,110,8.0,8,23.273,24.0,1010835,748.8,1010784,748.7,727946,740282,726497,408182,134484,0.84,429699,40513,429699,30000,443127,443127,3680,561447,415.9,-44.5,13428,1.3,13428,42.5,551136,54.5,23682,2960,189453,537657,53.2,22402,2800,179219,268247,11526,,,,,418909,132236,438467,0.852,57.7,18.2,60.4,43.4,-2.0,1.1,t1_mean,48.7,4.2,0.0,0.0,0.0,45.5,15.4,21.3,75.4,37.3,1010835,0.0
prefill_causal_S4096_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_baseline.csv,verif_data/sweep_baseline.csv,2,1,,prefill_causal,4096,4096,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,1,0,0,0,0,110,110,55,1024,9.3091,10,10,1,72,110,16.5,4,153.6,165.0,2472317,1831.3,2472214,1831.3,2011558,2279372,2010302,712193,309688,0.547,852327,22550,852327,30000,915586,915586,10560,2687986,1991.1,8.7,63259,2.6,63259,34.5,1589990,64.3,10351,2588,170800,1526628,61.8,9252,2313,152663,1129231,7352,102075,1517915,9882,2471,724508,304463,875667,0.504,36.0,15.1,43.6,35.4,-2.7,4.6,t1_mean,54.1,1.8,0.0,0.0,0.0,20.8,11.5,16.5,51.4,15.5,2472317,0.0
prefill_noncausal_S4096_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_noncausal.csv,verif_data/sweep_noncausal.csv,2,1,,prefill_noncausal,4096,4096,128,128,32,8,128,128,1,bfp8_b,HiFi2,1,0,0,0,0,0,110,110,35,1024,9.3091,10,10,0,34,110,32.0,4,297.891,320.0,2876501,2130.7,2876484,2130.7,2573791,2476396,2572541,1381222,600608,0.68,1573417,34436,1573417,30000,1690194,1690194,3680,2897794,2146.5,0.7,116777,4.1,116777,54.7,1273084,44.3,4274,1068,136757,1156290,40.2,3613,903,115629,970374,3257,91580,1211504,4067,1017,1403662,597085,1608849,0.656,54.6,23.2,62.5,55.9,-2.2,5.1,t1_mean,33.9,2.9,0.0,0.0,0.0,31.6,17.4,25.3,77.3,23.6,2876501,0.0
prefill_causal_hifi4_S4096_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_hifi4.csv,verif_data/sweep_hifi4.csv,2,1,,prefill_causal_hifi4,4096,4096,128,128,32,8,128,128,1,bfp8_b,HiFi4,1,1,0,0,0,0,110,110,55,1024,9.3091,10,10,1,72,110,16.5,4,153.6,165.0,2717111,2012.7,2717060,2012.6,2303640,2491033,2302155,1424385,309688,0.547,1564519,22550,1564519,30000,1680636,1680636,10560,3453036,2557.8,27.1,116117,4.3,116117,57.6,1122592,41.3,7309,1827,120591,1006424,37.0,6100,1525,100642,709121,4617,102075,1050517,6839,1710,1403347,304463,1517292,0.626,61.0,13.2,65.9,55.8,3.1,10.8,t1_mean,60.0,2.0,0.0,0.0,0.0,42.8,10.1,14.2,75.3,13.5,2717111,0.0
prefill_causal_expacc_S4096_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_expacc.csv,verif_data/sweep_expacc.csv,2,1,,prefill_causal_expacc,4096,4096,128,128,32,8,128,128,1,bfp8_b,HiFi2,0,1,0,0,0,0,110,110,55,1024,9.3091,10,10,1,72,110,16.5,4,153.6,165.0,2473867,1832.5,2473822,1832.5,2014195,2280890,2012938,712193,284375,0.547,840873,22550,840873,30000,903282,903282,10560,2675682,1982.0,8.2,62409,2.5,62409,34.0,1602994,64.8,10436,2609,172197,1540540,62.3,9337,2334,154054,1143322,7444,102075,1530919,9967,2492,724508,271839,858129,0.508,36.0,13.5,42.6,34.7,-2.0,5.3,t1_mean,53.5,1.8,0.0,0.0,0.0,21.1,11.5,16.4,51.2,15.4,2473867,0.0
prefill_causal_bf16_S4096_q128_k128_nh32_nkv8_july_counter,july_counter,verif_data/sweep_bf16.csv,verif_data/sweep_bf16.csv,2,1,,prefill_causal_bf16,4096,4096,128,128,32,8,128,128,1,bfloat16,HiFi2,1,1,0,0,0,0,110,110,72,1024,9.3091,10,10,1,72,110,16.5,4,153.6,165.0,4248962,3147.4,4248788,3147.3,3660622,4138784,3659155,712193,309688,0.547,852327,39083,852327,30000,915586,915586,10560,2687986,1991.1,-36.7,63259,1.5,63259,20.1,3366635,79.2,21918,5480,361650,3303202,77.7,20019,5005,330320,2778295,18088,102075,3294560,21449,5362,724508,304463,891608,0.451,19.8,8.3,24.4,21.0,-4.4,2.7,t1_mean,75.8,1.9,0.0,0.0,0.0,14.2,6.0,9.0,28.4,12.9,4248962,0.0
